"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @adhdintheflesh: Nigga his lawyer used an Uber eats code 😭",FALSE,0,NA,2021-03-28 00:44:27,FALSE,NA,"1375972015941767173",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamalGAhmed",8,TRUE,FALSE,NA,NA
"2","RT @SaysSimonson: why is no one helping that guy in the uber video like even the national guard isnt doing shit",FALSE,0,NA,2021-03-28 00:44:27,FALSE,NA,"1375972015925039105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidRob3rtson",115,TRUE,FALSE,NA,NA
"3","RT @CNN: Police said the girls, 13 and 15, assaulted an Uber Eats driver with a Taser while carjacking him, which led to an accident in whi…",FALSE,0,NA,2021-03-28 00:44:24,FALSE,NA,"1375972002150907909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","douglaslloyd5",579,TRUE,FALSE,NA,NA
"4","RT @JerryDunleavy: Appalling footage of the carjacking near Nationals Park in Washington D.C. on Tuesday that resulted in the death of Paki…",FALSE,0,NA,2021-03-28 00:44:24,FALSE,NA,"1375972001807020034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FluryPD",472,TRUE,FALSE,NA,NA
"5","RT @jasonsha: @stillgray Wait Black lives matter, Pakistani Uber eats mans life matters, Asian lives matter. It sounds to me like all lives…",FALSE,0,NA,2021-03-28 00:44:23,FALSE,NA,"1375972000011853824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMAwoofers1",5,TRUE,FALSE,NA,NA
"6","RT @shaner5000: @CNN Girls, 13 and 15, murder Uber Eats driver during attempted carjacking.  There, simple.",FALSE,0,NA,2021-03-28 00:44:22,FALSE,NA,"1375971994273935361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sar_oso",6,TRUE,FALSE,NA,NA
"7","RT @rising_serpent: You know that if the two teenagers that murdered the pakistani Uber driver were white, the left would've wasted no time…",FALSE,0,NA,2021-03-28 00:44:22,FALSE,NA,"1375971993712009219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mike975B",77,TRUE,FALSE,NA,NA
"8","RT @SaysSimonson: why is no one helping that guy in the uber video like even the national guard isnt doing shit",FALSE,0,NA,2021-03-28 00:44:22,FALSE,NA,"1375971993502289926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chops11716",115,TRUE,FALSE,NA,NA
"9","RT @rising_serpent: You know that if the two teenagers that murdered the pakistani Uber driver were white, the left would've wasted no time…",FALSE,0,NA,2021-03-28 00:44:20,FALSE,NA,"1375971987642671104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaneEJohnson",77,TRUE,FALSE,NA,NA
"10","RT @JackPosobiec: Help the Anwars Find Peace

Fundraiser for the Family of the Uber Eats Driver Murdered in DC Navy Yard 
https://t.co/mbyk…",FALSE,0,NA,2021-03-28 00:44:19,FALSE,NA,"1375971983914061827",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreedomLosing",535,TRUE,FALSE,NA,NA
"11","Just got some Indian food on Uber eats for like 3x what it should cost hopefully I shit myself and feel like shit later",FALSE,0,NA,2021-03-28 00:44:19,FALSE,NA,"1375971981053542400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","existentialbed",0,FALSE,FALSE,NA,NA
"12","RT @kylenabecker: @CNN If anyone wants the *rest of the story*🔻
https://t.co/K0zW7GvfIy",FALSE,0,NA,2021-03-28 00:44:17,FALSE,NA,"1375971974317490181",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TRUMP1Fan3",201,TRUE,FALSE,NA,NA
"13","If you use Uber, be aware of this Uber driver. If you don't communicate with him, he will have a problem with you a… https://t.co/r8sAMqfzEk",FALSE,0,NA,2021-03-28 00:44:17,TRUE,NA,"1375971972123914240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lele73607320",0,FALSE,FALSE,NA,NA
