"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @PoojaMedia: After their 0-0 win against Jigawa Golden Stars, Warri Wolves coach was not allowed to enter the team bus as he was sacked…",FALSE,0,NA,2021-03-17 17:59:54,FALSE,NA,"1372246327028031500",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klassicbam",35,TRUE,FALSE,NA,NA
"2","@renattomoura Ifood e uber eats",FALSE,0,"renattomoura",2021-03-17 17:59:52,FALSE,"1372235264026886144","1372246320270966785","77227952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michelebethiane",0,FALSE,FALSE,NA,NA
"3","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:52,FALSE,NA,"1372246319386009615",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sash851Sash",42111,TRUE,FALSE,NA,NA
"4","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:52,FALSE,NA,"1372246318467444739",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yyesitsme_btchs",42110,TRUE,FALSE,NA,NA
"5","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:51,FALSE,NA,"1372246316374491138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babyyyjx3",42111,TRUE,FALSE,NA,NA
"6","Dear @Uber @Uber_Support every time I use your services all the drives complain that you only pay them 25% of the r… https://t.co/KXfVKRPHR7",FALSE,0,NA,2021-03-17 17:59:49,TRUE,NA,"1372246307667120132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pasdepoint",0,FALSE,FALSE,NA,NA
"7","Uber's offer to provide added benefits to all its UK drivers is part of the company's efforts to change labor laws… https://t.co/6LferDi3Gj",FALSE,0,NA,2021-03-17 17:59:49,TRUE,NA,"1372246307608391686",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TinaBellon",0,FALSE,FALSE,NA,NA
"8","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:45,FALSE,NA,"1372246291963580421",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","speedking555",42110,TRUE,FALSE,NA,NA
"9","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:45,FALSE,NA,"1372246291082797056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I_am_akorede_",42111,TRUE,FALSE,NA,NA
"10","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:44,FALSE,NA,"1372246286137704449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xhollyhollyx",42111,TRUE,FALSE,NA,NA
"11","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:43,FALSE,NA,"1372246283352743941",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","berthyna_",42111,TRUE,FALSE,NA,NA
"12","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:43,FALSE,NA,"1372246281821773827",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkx03_r",42111,TRUE,FALSE,NA,NA
"13","Uber says it's ""turning the page"" on workers' rights but what are the ramifications of the Supreme Court's decision… https://t.co/xzseMueLZf",FALSE,0,NA,2021-03-17 17:59:42,TRUE,NA,"1372246278273437702",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","BBCr4today",0,FALSE,FALSE,NA,NA
"14","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:42,FALSE,NA,"1372246278193737745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElhameEvans",42111,TRUE,FALSE,NA,NA
"15","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:41,FALSE,NA,"1372246273554796545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeasonalSlime",42111,TRUE,FALSE,NA,NA
"16","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:41,FALSE,NA,"1372246273345126403",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_madison035",42111,TRUE,FALSE,NA,NA
"17","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:40,FALSE,NA,"1372246270828511232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ameris202",42111,TRUE,FALSE,NA,NA
"18","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:39,FALSE,NA,"1372246263777828864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NurAliyah_7",42110,TRUE,FALSE,NA,NA
"19","RT @jurgena_: THE GIRL WHO COUGHED ON THE UBER DRIVER IS FACING 20 YEARS IN PRISON",FALSE,0,NA,2021-03-17 17:59:38,FALSE,NA,"1372246260615311365",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julio__duno",42111,TRUE,FALSE,NA,NA
